Date,B B & T CORP,BANK OF AMERICA CORP,BANK OF NEW YORK MELLON CORP,BANKAMERICA CORP NEW,CHASE MANHATTAN CORP NEW,COMERICA INC,FIFTH THIRD BANCORP,HUNTINGTON BANCSHARES INC,J P MORGAN CHASE & CO,JPMORGAN CHASE & CO,KEYCORP,KEYCORP NEW,M & T BANK CORP,NORTHERN TRUST CORP,P N C BANK CORP,P N C FINANCIAL SERVICES GRP INC,REGIONS FINANCIAL CORP,REGIONS FINANCIAL CORP NEW,STATE STREET BOSTON CORP,STATE STREET CORP,SUNTRUST BANKS INC,USBANCORP INC PA,WELLS FARGO & CO NEW,ZIONS BANCORPORATION
2013Q4,0.6621022102544384,0.5328070790734898,0.6540034704671632,NA,NA,0.8234506175378397,0.653026476184605,0.6477533171014304,NA,0.5463657263737021,NA,0.7448577903111532,0.4690819204503023,0.6114651925618451,NA,0.5868535122292657,NA,0.662151570142836,NA,0.545653535212667,0.6887204951671883,NA,0.6291273719494928,0.6505169919713152
2014Q1,0.8045179780174669,0.6741585755612984,0.6874083611294197,NA,NA,0.8171780112919086,0.8447079290541686,0.8372140084482165,NA,0.7339722721363291,NA,0.7487609301903162,0.6370597666788497,0.746570339459069,NA,0.7238366322110474,NA,0.7883690187031867,NA,0.751450758985962,0.6415665698311612,NA,0.6149616165473355,0.6498571381226192
2014Q2,0.5930236964837972,0.3806170562215754,0.42226823920935963,NA,NA,0.6886958410534476,0.7035190718968598,0.46178984218211494,NA,0.5385268528776601,NA,0.7473093085514239,0.724852266248161,0.38057051843484324,NA,0.7702643273898744,NA,0.6866394285890084,NA,0.51678607028928,0.7127391125151357,NA,0.45426839909716576,0.5548519986746774
2014Q3,0.6504601783102517,0.6861590214683524,0.5303976826315808,NA,NA,0.7422220308109075,0.6981901389356843,0.5678485023375244,NA,0.6425888448355165,NA,0.7935985898345311,0.7439480612945825,0.5965545209113896,NA,0.7008715995574737,NA,0.7867375067350768,NA,0.4809842165184478,0.5262118121226372,NA,0.40583569546024467,0.5453571539493687
2014Q4,0.6417055004128924,0.7861661019880244,0.5671899912336653,NA,NA,0.6957542053671996,0.5910400977567873,0.7907637804977595,NA,0.6466226172660796,NA,0.8241110912466473,0.7361117095727655,0.674851687647597,NA,0.7986622889578961,NA,0.754953981733848,NA,0.5670443172380715,0.7525142896270347,NA,0.7351649431979379,0.7941734576326165
2015Q1,0.8980004067921039,0.7102144649094921,0.7883137520215584,NA,NA,0.8572449803597512,0.7717516251128864,0.8130493401947402,NA,0.7558910425423091,NA,0.879329361777602,0.8235096418929393,0.48421392199056545,NA,0.8962995613971974,NA,0.8319875068615391,NA,0.6575804813967925,0.8456303044854836,NA,0.8508737033122415,0.8530037432312646
2015Q2,0.6548101780297589,0.6484457102123578,0.6213506450194417,NA,NA,0.7974987013216502,0.7511859981393374,0.7284546198059489,NA,0.7692125135240061,NA,0.7296005231706775,0.8010166208837658,0.6766582826045344,NA,0.5946025918867527,NA,0.8198121873588065,NA,0.6684214491745636,0.8218442505880272,NA,0.7208948644037487,0.6825787937096759
2015Q3,0.9109620116310047,0.7851466304860606,0.8604372307789498,NA,NA,0.7885157013811621,0.941184273359925,0.8837128477235402,NA,0.860399779095276,NA,0.8753006425373342,0.8552301086966593,0.8464627267561879,NA,0.8945828372839927,NA,0.88129571834271625,NA,0.7992894972505563,0.8956154880741232,NA,0.8664719415760805,0.823927884952306
2015Q4,0.8213070801564941,0.7463743190766456,0.8481668534161108,NA,NA,0.8119636289283256,0.8081848751530197,0.8949826908139379,NA,0.8184087007708266,NA,0.8439249179568525,0.7951905293603754,0.8152658904170342,NA,0.8442267973150042,NA,0.8591582087746459,NA,0.6710982676208681,0.8350991727003576,NA,0.7920541359995235,0.8083245633219039
2016Q1,0.8928190023630512,0.8584465745199744,0.8488616704480249,NA,NA,0.8357535105369267,0.9259489654260709,0.5851387682168832,NA,0.8123783616109299,NA,0.8679870459235884,0.8343982100422401,0.8272171711294739,NA,0.911594260747605,NA,0.9290160903955933,NA,0.6172029001085357,0.9165732126388689,NA,0.7971858465327324,0.84124320508526
2016Q2,0.8701389902505302,0.8502683942881466,0.817992966680748,NA,NA,0.8682153647415453,0.8986787666172554,0.8591405991566742,NA,0.866519981962112,NA,0.9018903176156157,0.8737285282569872,0.8747180378043693,NA,0.9027212003443034,NA,0.8559006628460865,NA,0.8195240691194298,0.8495429953104177,NA,0.8306269838568808,0.8556677583282357
2016Q3,0.8051902472978963,0.6462664470932158,0.7396049410997532,NA,NA,0.772794845584847,0.8374117596437707,0.7395278136645431,NA,0.892936641606619,NA,0.8043002539963747,0.6850466058661673,0.8133615561362069,NA,0.8015522862669959,NA,0.7024976743362753,NA,0.6385255587885206,0.8541088059004267,NA,0.3652716543978469,0.7327887943563174
2016Q4,0.729791979593673,0.6960426941475235,0.3616550509632577,NA,NA,0.7236264341587793,0.7458722939353688,0.5579652307382703,NA,0.7812351018553132,NA,0.5765999314974243,0.7394626521128346,0.6589055905551462,NA,0.740322779318947,NA,0.7512087308867763,NA,0.6164980549843269,0.7618881675865203,NA,0.7432881833138788,0.7785072823969612
2017Q1,0.8587968930913863,0.8332568745481639,0.6098905070438412,NA,NA,0.908309759179922,0.8657450153011602,0.8828831189043508,NA,0.8119361698202222,NA,0.9092160801180247,0.7883552968037175,0.3322113625025708,NA,0.8500151031184241,NA,0.9004449387545216,NA,0.46420429671190444,0.9357952353139272,NA,0.6836534111552147,0.9118000485254725
2017Q2,0.8167994956715889,0.8074212026028487,0.5640381816477242,NA,NA,0.8192002126752411,0.8339237094989157,0.8295968835393797,NA,0.6875196460473277,NA,0.78279402066986,0.7991093832258609,0.8104413776239674,NA,0.7663923697302029,NA,0.6931737205140456,NA,0.6917879848529507,0.8321079026929372,NA,0.6530962859791762,0.6725561937172925
2017Q3,0.5741223390048575,0.736100636533547,0.564512876123213,NA,NA,0.6914706181022944,0.6912259531781167,0.902161992975695,NA,0.7013550622762177,NA,0.8426442123883227,0.8437023227622749,0.48169173020317746,NA,0.8389923107787651,NA,0.6859194076427831,NA,0.5592996725167156,0.8042373831684417,NA,0.5590546906298266,0.6136954544742163
2017Q4,0.6378487023311348,0.5996004596074788,0.49128435778065194,NA,NA,0.7391131320408679,0.7560626390240379,0.8156613444147375,NA,0.702227806395012,NA,0.648058126865048,0.8270351879311812,0.5415842142280809,NA,0.7350033541984868,NA,0.6133333612498084,NA,0.46398906455937317,0.7697706787523466,NA,0.4124124825554272,0.7287838386808307
