Date,Banks,Integration
2000Q3,PEOPLES BANCORP NC INC NEW,NA
2000Q4,PEOPLES BANCORP NC INC NEW,NA
2001Q1,PEOPLES BANCORP NC INC NEW,NA
2001Q2,PEOPLES BANCORP NC INC NEW,NA
2001Q3,PEOPLES BANCORP NC INC NEW,0.4721288032739779
2001Q4,PEOPLES BANCORP NC INC NEW,NA
2002Q1,PEOPLES BANCORP NC INC NEW,NA
2002Q2,PEOPLES BANCORP NC INC NEW,NA
2002Q3,PEOPLES BANCORP NC INC NEW,0.6094178478413192
2002Q4,PEOPLES BANCORP NC INC NEW,0.43201023024139285
2003Q1,PEOPLES BANCORP NC INC NEW,0.25836738374510293
2003Q2,PEOPLES BANCORP NC INC NEW,0.28888737149346433
2003Q3,PEOPLES BANCORP NC INC NEW,NA
2003Q4,PEOPLES BANCORP NC INC NEW,0.48311480979465515
2004Q1,PEOPLES BANCORP NC INC NEW,NA
2004Q2,PEOPLES BANCORP NC INC NEW,NA
2004Q3,PEOPLES BANCORP NC INC NEW,NA
2004Q4,PEOPLES BANCORP NC INC NEW,0.5449440014638987
2005Q1,PEOPLES BANCORP NC INC NEW,0.3527124289864155
2005Q2,PEOPLES BANCORP NC INC NEW,NA
2005Q3,PEOPLES BANCORP NC INC NEW,0.6957789241833491
2005Q4,PEOPLES BANCORP NC INC NEW,0.7752663998812962
2006Q1,PEOPLES BANCORP NC INC NEW,NA
2006Q2,PEOPLES BANCORP NC INC NEW,0.41739439415296564
2006Q3,PEOPLES BANCORP NC INC NEW,0.46376461537747904
2006Q4,PEOPLES BANCORP NC INC NEW,0.5657201023494137
2007Q1,PEOPLES BANCORP NC INC NEW,0.05273005210420356
2007Q2,PEOPLES BANCORP NC INC NEW,0.24518753578099617
2007Q3,PEOPLES BANCORP NC INC NEW,0.1539988992553296
2007Q4,PEOPLES BANCORP NC INC NEW,0.11033416314523337
2008Q1,PEOPLES BANCORP NC INC NEW,0.2637618963846011
2008Q2,PEOPLES BANCORP NC INC NEW,0.5078108880389305
2008Q3,PEOPLES BANCORP NC INC NEW,0.2597937977148451
2008Q4,PEOPLES BANCORP NC INC NEW,0.18480719101758636
2009Q1,PEOPLES BANCORP NC INC NEW,0.24650768159588332
2009Q2,PEOPLES BANCORP NC INC NEW,0.42957021287578645
2009Q3,PEOPLES BANCORP NC INC NEW,-0.0024992557585081787
2009Q4,PEOPLES BANCORP NC INC NEW,0.5991162435030807
2010Q1,PEOPLES BANCORP NC INC NEW,0.31831665888760297
2010Q2,PEOPLES BANCORP NC INC NEW,0.496835874102878
2010Q3,PEOPLES BANCORP NC INC NEW,0.3192303441149502
2010Q4,PEOPLES BANCORP NC INC NEW,0.3303962581464469
2011Q1,PEOPLES BANCORP NC INC NEW,0.8420053834929212
2011Q2,PEOPLES BANCORP NC INC NEW,0.094768843325159
2011Q3,PEOPLES BANCORP NC INC NEW,0.04858140029938118
2011Q4,PEOPLES BANCORP NC INC NEW,0.5302537066499782
2012Q1,PEOPLES BANCORP NC INC NEW,0.7554376225515451
2012Q2,PEOPLES BANCORP NC INC NEW,0.12804889469431557
2012Q3,PEOPLES BANCORP NC INC NEW,0.5764622774004605
2012Q4,PEOPLES BANCORP NC INC NEW,0.026476725946028012
2013Q1,PEOPLES BANCORP NC INC NEW,-0.06349980612994566
2013Q2,PEOPLES BANCORP NC INC NEW,0.1966336927175707
2013Q3,PEOPLES BANCORP NC INC NEW,0.1218320436959357
2013Q4,PEOPLES BANCORP NC INC NEW,0.12090738411721746
2014Q1,PEOPLES BANCORP NC INC NEW,-0.20438176891273052
2014Q2,PEOPLES BANCORP NC INC NEW,0.6738126614364095
2014Q3,PEOPLES BANCORP NC INC NEW,0.23508248526798203
2014Q4,PEOPLES BANCORP NC INC NEW,0.3305112048723512
2015Q1,PEOPLES BANCORP NC INC NEW,0.2584505778118019
2015Q2,PEOPLES BANCORP NC INC NEW,0.29434625706702033
2015Q3,PEOPLES BANCORP NC INC NEW,0.23613924149995158
2015Q4,PEOPLES BANCORP NC INC NEW,0.26432341521805736
2016Q1,PEOPLES BANCORP NC INC NEW,-0.13939474908164984
2016Q2,PEOPLES BANCORP NC INC NEW,0.0498402462332217
2016Q3,PEOPLES BANCORP NC INC NEW,0.17326445681810843
2016Q4,PEOPLES BANCORP NC INC NEW,-0.1086420630272602
1993Q2,N A S B FINANCIAL INC,NA
1993Q3,N A S B FINANCIAL INC,NA
1993Q4,N A S B FINANCIAL INC,NA
1994Q1,N A S B FINANCIAL INC,NA
1994Q2,N A S B FINANCIAL INC,NA
1994Q3,N A S B FINANCIAL INC,NA
1994Q4,N A S B FINANCIAL INC,NA
1995Q1,N A S B FINANCIAL INC,NA
1995Q2,N A S B FINANCIAL INC,NA
1995Q3,N A S B FINANCIAL INC,NA
1995Q4,N A S B FINANCIAL INC,NA
1996Q1,N A S B FINANCIAL INC,NA
1996Q2,N A S B FINANCIAL INC,NA
1996Q3,N A S B FINANCIAL INC,NA
1996Q4,N A S B FINANCIAL INC,NA
1997Q1,N A S B FINANCIAL INC,NA
1997Q2,N A S B FINANCIAL INC,NA
1997Q3,N A S B FINANCIAL INC,NA
1997Q4,N A S B FINANCIAL INC,NA
1998Q1,N A S B FINANCIAL INC,NA
1998Q2,N A S B FINANCIAL INC,NA
1998Q3,N A S B FINANCIAL INC,NA
1998Q4,N A S B FINANCIAL INC,NA
1999Q1,N A S B FINANCIAL INC,NA
1999Q2,N A S B FINANCIAL INC,NA
1999Q3,N A S B FINANCIAL INC,NA
1999Q4,N A S B FINANCIAL INC,NA
2000Q1,N A S B FINANCIAL INC,NA
2000Q2,N A S B FINANCIAL INC,NA
2000Q3,N A S B FINANCIAL INC,NA
2000Q4,N A S B FINANCIAL INC,NA
2001Q1,N A S B FINANCIAL INC,NA
2001Q2,N A S B FINANCIAL INC,NA
2001Q3,N A S B FINANCIAL INC,NA
2001Q4,N A S B FINANCIAL INC,0.06228040373987109
2002Q1,N A S B FINANCIAL INC,0.17184452815237605
2002Q2,N A S B FINANCIAL INC,0.6642322585316467
2002Q3,N A S B FINANCIAL INC,0.4352517116322133
2002Q4,N A S B FINANCIAL INC,0.3724643561218489
2003Q1,N A S B FINANCIAL INC,0.7343245030621488
2003Q2,N A S B FINANCIAL INC,0.2705699073293214
2003Q3,N A S B FINANCIAL INC,0.6809408222255688
2003Q4,N A S B FINANCIAL INC,0.6196172151115205
2004Q1,N A S B FINANCIAL INC,0.6281400270796741
2004Q2,N A S B FINANCIAL INC,0.5691223934405438
2004Q3,N A S B FINANCIAL INC,0.652321135896651
2004Q4,N A S B FINANCIAL INC,0.6323985732121804
2005Q1,N A S B FINANCIAL INC,0.3503193853129397
2005Q2,N A S B FINANCIAL INC,0.5560364360578514
2005Q3,N A S B FINANCIAL INC,0.4515083099706927
2005Q4,N A S B FINANCIAL INC,0.5916380026271869
2006Q1,N A S B FINANCIAL INC,0.42918186235455624
2006Q2,N A S B FINANCIAL INC,0.3084820698490327
2006Q3,N A S B FINANCIAL INC,0.3244502473185136
2006Q4,N A S B FINANCIAL INC,0.5009773112526448
2007Q1,N A S B FINANCIAL INC,0.6680047850026929
2007Q2,N A S B FINANCIAL INC,0.6313604476585752
2007Q3,N A S B FINANCIAL INC,0.6050489025083416
2007Q4,N A S B FINANCIAL INC,0.6947891287773924
2008Q1,N A S B FINANCIAL INC,0.5779522091682843
2008Q2,N A S B FINANCIAL INC,0.7648694998763674
2008Q3,N A S B FINANCIAL INC,0.7047513761724242
2008Q4,N A S B FINANCIAL INC,0.5896806121168607
2009Q1,N A S B FINANCIAL INC,0.6481813758476805
2009Q2,N A S B FINANCIAL INC,0.40548676872932454
2009Q3,N A S B FINANCIAL INC,0.3423661649785926
2009Q4,N A S B FINANCIAL INC,0.11146138333544175
2010Q1,N A S B FINANCIAL INC,0.8031782091316053
2010Q2,N A S B FINANCIAL INC,0.42145541355379146
2010Q3,N A S B FINANCIAL INC,0.7978311190686963
2010Q4,N A S B FINANCIAL INC,0.3495979756601142
2011Q1,N A S B FINANCIAL INC,0.8183136533163285
2011Q2,N A S B FINANCIAL INC,0.6134351617034208
2011Q3,N A S B FINANCIAL INC,0.7625022126365523
2011Q4,N A S B FINANCIAL INC,-0.16396016556015613
2012Q1,N A S B FINANCIAL INC,0.16281247437415047
2012Q2,N A S B FINANCIAL INC,0.16624567661058176
2012Q3,N A S B FINANCIAL INC,0.77067056288815206
2012Q4,N A S B FINANCIAL INC,0.5141741009562695
2013Q1,N A S B FINANCIAL INC,0.5996037431379748
2013Q2,N A S B FINANCIAL INC,0.6794971995497254
2013Q3,N A S B FINANCIAL INC,0.3171282852410935
2013Q4,N A S B FINANCIAL INC,0.3883228363440928
2014Q1,N A S B FINANCIAL INC,0.6152197731093421
2014Q2,N A S B FINANCIAL INC,0.8813750249737162
2014Q3,N A S B FINANCIAL INC,0.19890062137506193
2014Q4,N A S B FINANCIAL INC,NA
2015Q1,N A S B FINANCIAL INC,NA
2015Q2,N A S B FINANCIAL INC,NA
2015Q3,N A S B FINANCIAL INC,NA
2015Q4,N A S B FINANCIAL INC,NA
2016Q1,N A S B FINANCIAL INC,NA
2016Q2,N A S B FINANCIAL INC,NA
2016Q3,N A S B FINANCIAL INC,NA
2016Q4,N A S B FINANCIAL INC,NA
1993Q2,CHARTER FINANCIAL CORP,NA
1993Q3,CHARTER FINANCIAL CORP,NA
1993Q4,CHARTER FINANCIAL CORP,NA
1994Q1,CHARTER FINANCIAL CORP,NA
1994Q2,CHARTER FINANCIAL CORP,NA
1994Q3,CHARTER FINANCIAL CORP,NA
1994Q4,CHARTER FINANCIAL CORP,NA
1995Q1,CHARTER FINANCIAL CORP,NA
1995Q2,CHARTER FINANCIAL CORP,NA
1995Q3,CHARTER FINANCIAL CORP,NA
1995Q4,CHARTER FINANCIAL CORP,NA
1996Q1,CHARTER FINANCIAL CORP,NA
1996Q2,CHARTER FINANCIAL CORP,NA
1996Q3,CHARTER FINANCIAL CORP,NA
1996Q4,CHARTER FINANCIAL CORP,NA
1997Q1,CHARTER FINANCIAL CORP,NA
1997Q2,CHARTER FINANCIAL CORP,NA
1997Q3,CHARTER FINANCIAL CORP,NA
1997Q4,CHARTER FINANCIAL CORP,NA
1998Q1,CHARTER FINANCIAL CORP,NA
1998Q2,CHARTER FINANCIAL CORP,NA
1998Q3,CHARTER FINANCIAL CORP,NA
1998Q4,CHARTER FINANCIAL CORP,NA
1999Q1,CHARTER FINANCIAL CORP,NA
1999Q2,CHARTER FINANCIAL CORP,NA
1999Q3,CHARTER FINANCIAL CORP,NA
1999Q4,CHARTER FINANCIAL CORP,NA
2000Q1,CHARTER FINANCIAL CORP,NA
2000Q2,CHARTER FINANCIAL CORP,NA
2000Q3,CHARTER FINANCIAL CORP,NA
2000Q4,CHARTER FINANCIAL CORP,NA
2001Q1,CHARTER FINANCIAL CORP,NA
2001Q2,CHARTER FINANCIAL CORP,NA
2001Q3,CHARTER FINANCIAL CORP,NA
2001Q4,CHARTER FINANCIAL CORP,NA
2002Q1,CHARTER FINANCIAL CORP,0.29651624803054
2002Q2,CHARTER FINANCIAL CORP,0.7510729781595147
2002Q3,CHARTER FINANCIAL CORP,0.7714924672088063
2002Q4,CHARTER FINANCIAL CORP,0.3704946933704305
2003Q1,CHARTER FINANCIAL CORP,0.03238896486885623
2003Q2,CHARTER FINANCIAL CORP,0.1633423586693976
2003Q3,CHARTER FINANCIAL CORP,0.5275696641765495
2003Q4,CHARTER FINANCIAL CORP,0.34556248082066776
2004Q1,CHARTER FINANCIAL CORP,0.5589014086831452
2004Q2,CHARTER FINANCIAL CORP,0.5690915653814909
2004Q3,CHARTER FINANCIAL CORP,0.4939658047553407
2004Q4,CHARTER FINANCIAL CORP,0.4025680707221685
2005Q1,CHARTER FINANCIAL CORP,0.5384808437094812
2005Q2,CHARTER FINANCIAL CORP,0.15837704644588357
2005Q3,CHARTER FINANCIAL CORP,0.4755649935279731
2005Q4,CHARTER FINANCIAL CORP,0.3351796619636521
2006Q1,CHARTER FINANCIAL CORP,0.33985555521775945
2006Q2,CHARTER FINANCIAL CORP,0.5857430048943264
2006Q3,CHARTER FINANCIAL CORP,0.4369894090653623
2006Q4,CHARTER FINANCIAL CORP,0.2310816687227737
2007Q1,CHARTER FINANCIAL CORP,NA
2007Q2,CHARTER FINANCIAL CORP,NA
2007Q3,CHARTER FINANCIAL CORP,NA
2007Q4,CHARTER FINANCIAL CORP,NA
2008Q1,CHARTER FINANCIAL CORP,NA
2008Q2,CHARTER FINANCIAL CORP,NA
2008Q3,CHARTER FINANCIAL CORP,NA
2008Q4,CHARTER FINANCIAL CORP,NA
2009Q1,CHARTER FINANCIAL CORP,NA
2009Q2,CHARTER FINANCIAL CORP,NA
2009Q3,CHARTER FINANCIAL CORP,NA
2009Q4,CHARTER FINANCIAL CORP,NA
2010Q1,CHARTER FINANCIAL CORP,NA
2010Q2,CHARTER FINANCIAL CORP,NA
2010Q3,CHARTER FINANCIAL CORP,NA
2010Q4,CHARTER FINANCIAL CORP,-0.1332144067907961
2011Q1,CHARTER FINANCIAL CORP,NA
2011Q2,CHARTER FINANCIAL CORP,0.6013991603353279
2011Q3,CHARTER FINANCIAL CORP,0.5677711574421527
2011Q4,CHARTER FINANCIAL CORP,0.6779121220130367
2012Q1,CHARTER FINANCIAL CORP,0.6943721296064532
2012Q2,CHARTER FINANCIAL CORP,0.7049389981627525
2012Q3,CHARTER FINANCIAL CORP,0.5292553087048072
2012Q4,CHARTER FINANCIAL CORP,0.4530537188643319
2013Q1,CHARTER FINANCIAL CORP,-0.36311375256729983
2013Q2,CHARTER FINANCIAL CORP,NA
2013Q3,CHARTER FINANCIAL CORP,NA
2013Q4,CHARTER FINANCIAL CORP,NA
2014Q1,CHARTER FINANCIAL CORP,NA
2014Q2,CHARTER FINANCIAL CORP,NA
2014Q3,CHARTER FINANCIAL CORP,NA
2014Q4,CHARTER FINANCIAL CORP,NA
2015Q1,CHARTER FINANCIAL CORP,NA
2015Q2,CHARTER FINANCIAL CORP,NA
2015Q3,CHARTER FINANCIAL CORP,NA
2015Q4,CHARTER FINANCIAL CORP,NA
2016Q1,CHARTER FINANCIAL CORP,NA
2016Q2,CHARTER FINANCIAL CORP,NA
2016Q3,CHARTER FINANCIAL CORP,NA
2016Q4,CHARTER FINANCIAL CORP,NA
1993Q2,FIRST COMMUNITY BANCORP,NA
1993Q3,FIRST COMMUNITY BANCORP,NA
1993Q4,FIRST COMMUNITY BANCORP,NA
1994Q1,FIRST COMMUNITY BANCORP,NA
1994Q2,FIRST COMMUNITY BANCORP,NA
1994Q3,FIRST COMMUNITY BANCORP,NA
1994Q4,FIRST COMMUNITY BANCORP,NA
1995Q1,FIRST COMMUNITY BANCORP,NA
1995Q2,FIRST COMMUNITY BANCORP,NA
1995Q3,FIRST COMMUNITY BANCORP,NA
1995Q4,FIRST COMMUNITY BANCORP,NA
1996Q1,FIRST COMMUNITY BANCORP,NA
1996Q2,FIRST COMMUNITY BANCORP,NA
1996Q3,FIRST COMMUNITY BANCORP,NA
1996Q4,FIRST COMMUNITY BANCORP,NA
1997Q1,FIRST COMMUNITY BANCORP,NA
1997Q2,FIRST COMMUNITY BANCORP,NA
1997Q3,FIRST COMMUNITY BANCORP,NA
1997Q4,FIRST COMMUNITY BANCORP,NA
1998Q1,FIRST COMMUNITY BANCORP,NA
1998Q2,FIRST COMMUNITY BANCORP,NA
1998Q3,FIRST COMMUNITY BANCORP,NA
1998Q4,FIRST COMMUNITY BANCORP,NA
1999Q1,FIRST COMMUNITY BANCORP,NA
1999Q2,FIRST COMMUNITY BANCORP,NA
1999Q3,FIRST COMMUNITY BANCORP,NA
1999Q4,FIRST COMMUNITY BANCORP,NA
2000Q1,FIRST COMMUNITY BANCORP,NA
2000Q2,FIRST COMMUNITY BANCORP,NA
2000Q3,FIRST COMMUNITY BANCORP,NA
2000Q4,FIRST COMMUNITY BANCORP,NA
2001Q1,FIRST COMMUNITY BANCORP,NA
2001Q2,FIRST COMMUNITY BANCORP,NA
2001Q3,FIRST COMMUNITY BANCORP,NA
2001Q4,FIRST COMMUNITY BANCORP,NA
2002Q1,FIRST COMMUNITY BANCORP,0.3334161337786874
2002Q2,FIRST COMMUNITY BANCORP,0.2780637087732074
2002Q3,FIRST COMMUNITY BANCORP,0.38632593828128325
2002Q4,FIRST COMMUNITY BANCORP,0.32027015632197586
2003Q1,FIRST COMMUNITY BANCORP,0.3346936650234179
2003Q2,FIRST COMMUNITY BANCORP,0.5023593569522464
2003Q3,FIRST COMMUNITY BANCORP,0.3109874226425994
2003Q4,FIRST COMMUNITY BANCORP,0.6359133167373485
2004Q1,FIRST COMMUNITY BANCORP,0.5561947976622668
2004Q2,FIRST COMMUNITY BANCORP,0.6185517878006397
2004Q3,FIRST COMMUNITY BANCORP,0.42932302371214737
2004Q4,FIRST COMMUNITY BANCORP,0.5734675055257519
2005Q1,FIRST COMMUNITY BANCORP,0.4833432098122651
2005Q2,FIRST COMMUNITY BANCORP,0.7973034537540402
2005Q3,FIRST COMMUNITY BANCORP,0.2596941056822403
2005Q4,FIRST COMMUNITY BANCORP,0.3018164386001694
2006Q1,FIRST COMMUNITY BANCORP,0.5382094730942713
2006Q2,FIRST COMMUNITY BANCORP,0.45769349821136207
2006Q3,FIRST COMMUNITY BANCORP,0.6129983802979118
2006Q4,FIRST COMMUNITY BANCORP,0.5318890388061297
2007Q1,FIRST COMMUNITY BANCORP,0.7052327468445718
2007Q2,FIRST COMMUNITY BANCORP,0.39872405609216577
2007Q3,FIRST COMMUNITY BANCORP,0.7050202815773785
2007Q4,FIRST COMMUNITY BANCORP,0.7651842332355427
2008Q1,FIRST COMMUNITY BANCORP,0.780235197401444
2008Q2,FIRST COMMUNITY BANCORP,NA
2008Q3,FIRST COMMUNITY BANCORP,NA
2008Q4,FIRST COMMUNITY BANCORP,NA
2009Q1,FIRST COMMUNITY BANCORP,NA
2009Q2,FIRST COMMUNITY BANCORP,NA
2009Q3,FIRST COMMUNITY BANCORP,NA
2009Q4,FIRST COMMUNITY BANCORP,NA
2010Q1,FIRST COMMUNITY BANCORP,NA
2010Q2,FIRST COMMUNITY BANCORP,NA
2010Q3,FIRST COMMUNITY BANCORP,NA
2010Q4,FIRST COMMUNITY BANCORP,NA
2011Q1,FIRST COMMUNITY BANCORP,NA
2011Q2,FIRST COMMUNITY BANCORP,NA
2011Q3,FIRST COMMUNITY BANCORP,NA
2011Q4,FIRST COMMUNITY BANCORP,NA
2012Q1,FIRST COMMUNITY BANCORP,NA
2012Q2,FIRST COMMUNITY BANCORP,NA
2012Q3,FIRST COMMUNITY BANCORP,NA
2012Q4,FIRST COMMUNITY BANCORP,NA
2013Q1,FIRST COMMUNITY BANCORP,NA
2013Q2,FIRST COMMUNITY BANCORP,NA
2013Q3,FIRST COMMUNITY BANCORP,NA
2013Q4,FIRST COMMUNITY BANCORP,NA
2014Q1,FIRST COMMUNITY BANCORP,NA
2014Q2,FIRST COMMUNITY BANCORP,NA
2014Q3,FIRST COMMUNITY BANCORP,NA
2014Q4,FIRST COMMUNITY BANCORP,NA
2015Q1,FIRST COMMUNITY BANCORP,NA
2015Q2,FIRST COMMUNITY BANCORP,NA
2015Q3,FIRST COMMUNITY BANCORP,NA
2015Q4,FIRST COMMUNITY BANCORP,NA
2016Q1,FIRST COMMUNITY BANCORP,NA
2016Q2,FIRST COMMUNITY BANCORP,NA
2016Q3,FIRST COMMUNITY BANCORP,NA
2016Q4,FIRST COMMUNITY BANCORP,NA
1993Q2,FIRST NATIONAL LINCOLN CORP ME,NA
1993Q3,FIRST NATIONAL LINCOLN CORP ME,NA
1993Q4,FIRST NATIONAL LINCOLN CORP ME,NA
1994Q1,FIRST NATIONAL LINCOLN CORP ME,NA
1994Q2,FIRST NATIONAL LINCOLN CORP ME,NA
1994Q3,FIRST NATIONAL LINCOLN CORP ME,NA
1994Q4,FIRST NATIONAL LINCOLN CORP ME,NA
1995Q1,FIRST NATIONAL LINCOLN CORP ME,NA
1995Q2,FIRST NATIONAL LINCOLN CORP ME,NA
1995Q3,FIRST NATIONAL LINCOLN CORP ME,NA
1995Q4,FIRST NATIONAL LINCOLN CORP ME,NA
1996Q1,FIRST NATIONAL LINCOLN CORP ME,NA
1996Q2,FIRST NATIONAL LINCOLN CORP ME,NA
1996Q3,FIRST NATIONAL LINCOLN CORP ME,NA
1996Q4,FIRST NATIONAL LINCOLN CORP ME,NA
1997Q1,FIRST NATIONAL LINCOLN CORP ME,NA
1997Q2,FIRST NATIONAL LINCOLN CORP ME,NA
1997Q3,FIRST NATIONAL LINCOLN CORP ME,NA
1997Q4,FIRST NATIONAL LINCOLN CORP ME,NA
1998Q1,FIRST NATIONAL LINCOLN CORP ME,NA
1998Q2,FIRST NATIONAL LINCOLN CORP ME,NA
1998Q3,FIRST NATIONAL LINCOLN CORP ME,NA
1998Q4,FIRST NATIONAL LINCOLN CORP ME,NA
1999Q1,FIRST NATIONAL LINCOLN CORP ME,NA
1999Q2,FIRST NATIONAL LINCOLN CORP ME,NA
1999Q3,FIRST NATIONAL LINCOLN CORP ME,NA
1999Q4,FIRST NATIONAL LINCOLN CORP ME,NA
2000Q1,FIRST NATIONAL LINCOLN CORP ME,NA
2000Q2,FIRST NATIONAL LINCOLN CORP ME,NA
2000Q3,FIRST NATIONAL LINCOLN CORP ME,NA
2000Q4,FIRST NATIONAL LINCOLN CORP ME,NA
2001Q1,FIRST NATIONAL LINCOLN CORP ME,NA
2001Q2,FIRST NATIONAL LINCOLN CORP ME,NA
2001Q3,FIRST NATIONAL LINCOLN CORP ME,NA
2001Q4,FIRST NATIONAL LINCOLN CORP ME,NA
2002Q1,FIRST NATIONAL LINCOLN CORP ME,0.5425373352403582
2002Q2,FIRST NATIONAL LINCOLN CORP ME,NA
2002Q3,FIRST NATIONAL LINCOLN CORP ME,NA
2002Q4,FIRST NATIONAL LINCOLN CORP ME,NA
2003Q1,FIRST NATIONAL LINCOLN CORP ME,NA
2003Q2,FIRST NATIONAL LINCOLN CORP ME,0.23143168403145564
2003Q3,FIRST NATIONAL LINCOLN CORP ME,NA
2003Q4,FIRST NATIONAL LINCOLN CORP ME,NA
2004Q1,FIRST NATIONAL LINCOLN CORP ME,0.22409366338336778
2004Q2,FIRST NATIONAL LINCOLN CORP ME,0.5282934148972523
2004Q3,FIRST NATIONAL LINCOLN CORP ME,0.6007912720267723
2004Q4,FIRST NATIONAL LINCOLN CORP ME,0.24975633680202314
2005Q1,FIRST NATIONAL LINCOLN CORP ME,0.13127193632855272
2005Q2,FIRST NATIONAL LINCOLN CORP ME,0.364388788138471
2005Q3,FIRST NATIONAL LINCOLN CORP ME,0.210766223768574
2005Q4,FIRST NATIONAL LINCOLN CORP ME,0.13705683563883253
2006Q1,FIRST NATIONAL LINCOLN CORP ME,0.43161531860880586
2006Q2,FIRST NATIONAL LINCOLN CORP ME,0.16247942621062772
2006Q3,FIRST NATIONAL LINCOLN CORP ME,0.20162014841662002
2006Q4,FIRST NATIONAL LINCOLN CORP ME,0.1759461100129035
2007Q1,FIRST NATIONAL LINCOLN CORP ME,0.3168833486513616
2007Q2,FIRST NATIONAL LINCOLN CORP ME,0.22192348471864531
2007Q3,FIRST NATIONAL LINCOLN CORP ME,0.34621467288429575
2007Q4,FIRST NATIONAL LINCOLN CORP ME,0.16145273714996222
2008Q1,FIRST NATIONAL LINCOLN CORP ME,-0.0013540336082902282
2008Q2,FIRST NATIONAL LINCOLN CORP ME,NA
2008Q3,FIRST NATIONAL LINCOLN CORP ME,NA
2008Q4,FIRST NATIONAL LINCOLN CORP ME,NA
2009Q1,FIRST NATIONAL LINCOLN CORP ME,NA
2009Q2,FIRST NATIONAL LINCOLN CORP ME,NA
2009Q3,FIRST NATIONAL LINCOLN CORP ME,NA
2009Q4,FIRST NATIONAL LINCOLN CORP ME,NA
2010Q1,FIRST NATIONAL LINCOLN CORP ME,NA
2010Q2,FIRST NATIONAL LINCOLN CORP ME,NA
2010Q3,FIRST NATIONAL LINCOLN CORP ME,NA
2010Q4,FIRST NATIONAL LINCOLN CORP ME,NA
2011Q1,FIRST NATIONAL LINCOLN CORP ME,NA
2011Q2,FIRST NATIONAL LINCOLN CORP ME,NA
2011Q3,FIRST NATIONAL LINCOLN CORP ME,NA
2011Q4,FIRST NATIONAL LINCOLN CORP ME,NA
2012Q1,FIRST NATIONAL LINCOLN CORP ME,NA
2012Q2,FIRST NATIONAL LINCOLN CORP ME,NA
2012Q3,FIRST NATIONAL LINCOLN CORP ME,NA
2012Q4,FIRST NATIONAL LINCOLN CORP ME,NA
2013Q1,FIRST NATIONAL LINCOLN CORP ME,NA
2013Q2,FIRST NATIONAL LINCOLN CORP ME,NA
2013Q3,FIRST NATIONAL LINCOLN CORP ME,NA
2013Q4,FIRST NATIONAL LINCOLN CORP ME,NA
2014Q1,FIRST NATIONAL LINCOLN CORP ME,NA
2014Q2,FIRST NATIONAL LINCOLN CORP ME,NA
2014Q3,FIRST NATIONAL LINCOLN CORP ME,NA
2014Q4,FIRST NATIONAL LINCOLN CORP ME,NA
2015Q1,FIRST NATIONAL LINCOLN CORP ME,NA
2015Q2,FIRST NATIONAL LINCOLN CORP ME,NA
2015Q3,FIRST NATIONAL LINCOLN CORP ME,NA
2015Q4,FIRST NATIONAL LINCOLN CORP ME,NA
2016Q1,FIRST NATIONAL LINCOLN CORP ME,NA
2016Q2,FIRST NATIONAL LINCOLN CORP ME,NA
2016Q3,FIRST NATIONAL LINCOLN CORP ME,NA
2016Q4,FIRST NATIONAL LINCOLN CORP ME,NA
1993Q2,HORIZON BANCORP IND,NA
1993Q3,HORIZON BANCORP IND,NA
1993Q4,HORIZON BANCORP IND,NA
1994Q1,HORIZON BANCORP IND,NA
1994Q2,HORIZON BANCORP IND,NA
1994Q3,HORIZON BANCORP IND,NA
1994Q4,HORIZON BANCORP IND,NA
1995Q1,HORIZON BANCORP IND,NA
1995Q2,HORIZON BANCORP IND,NA
1995Q3,HORIZON BANCORP IND,NA
1995Q4,HORIZON BANCORP IND,NA
1996Q1,HORIZON BANCORP IND,NA
1996Q2,HORIZON BANCORP IND,NA
1996Q3,HORIZON BANCORP IND,NA
1996Q4,HORIZON BANCORP IND,NA
1997Q1,HORIZON BANCORP IND,NA
1997Q2,HORIZON BANCORP IND,NA
1997Q3,HORIZON BANCORP IND,NA
1997Q4,HORIZON BANCORP IND,NA
1998Q1,HORIZON BANCORP IND,NA
1998Q2,HORIZON BANCORP IND,NA
1998Q3,HORIZON BANCORP IND,NA
1998Q4,HORIZON BANCORP IND,NA
1999Q1,HORIZON BANCORP IND,NA
1999Q2,HORIZON BANCORP IND,NA
1999Q3,HORIZON BANCORP IND,NA
1999Q4,HORIZON BANCORP IND,NA
2000Q1,HORIZON BANCORP IND,NA
2000Q2,HORIZON BANCORP IND,NA
2000Q3,HORIZON BANCORP IND,NA
2000Q4,HORIZON BANCORP IND,NA
2001Q1,HORIZON BANCORP IND,NA
2001Q2,HORIZON BANCORP IND,NA
2001Q3,HORIZON BANCORP IND,NA
2001Q4,HORIZON BANCORP IND,NA
2002Q1,HORIZON BANCORP IND,0.5342585366931398
2002Q2,HORIZON BANCORP IND,NA
2002Q3,HORIZON BANCORP IND,NA
2002Q4,HORIZON BANCORP IND,0.5110090588318956
2003Q1,HORIZON BANCORP IND,-0.17384198862246847
2003Q2,HORIZON BANCORP IND,NA
2003Q3,HORIZON BANCORP IND,0.5079518189765623
2003Q4,HORIZON BANCORP IND,0.3770766739328073
2004Q1,HORIZON BANCORP IND,0.4008834207740708
2004Q2,HORIZON BANCORP IND,0.04539141837077909
2004Q3,HORIZON BANCORP IND,NA
2004Q4,HORIZON BANCORP IND,NA
